chr1	1494009	1494715
chr1	1502428	1503001
chr1	1508837	1510835
chr1	1550482	1551606
chr1	1560260	1560773
chr1	1585467	1585911
chr1	1590279	1590685
chr1	1597497	1597797
chr1	1602915	1603215
chr1	1613859	1614159
chr1	1616877	1617177
chr1	1618271	1618831
chr1	1655434	1655734
chr1	1655893	1656193
chr1	1672204	1672504
chr1	1691413	1691713
chr1	1695495	1695795
chr1	1708577	1709097
chr1	1731278	1731813
chr1	1736620	1736920
chr1	1745853	1746345
chr1	1749233	1749795
chr1	1758995	1759295
chr1	1774018	1774318
chr1	1775050	1775465
chr1	1781933	1782233
chr1	1790015	1790388
chr1	1793674	1793974
chr1	1795678	1796341
chr1	1807331	1807631
chr1	1820567	1820987
chr1	1821128	1822837
chr1	1839638	1840662
chr1	1893277	1893577
chr1	1927755	1928055
chr1	1950842	1951142
chr1	1963377	1963677
chr1	2003867	2004167
chr1	2005118	2005526
chr1	2011096	2011396
chr1	2019778	2020078
chr1	2020918	2021218
chr1	2024421	2024746
chr1	2058945	2059245
chr1	2063764	2064317
chr1	2064917	2065630
chr1	2066027	2066437
chr1	2089575	2089982
chr1	2098704	2099004
chr1	2112529	2112829
chr1	2115690	2115990
chr1	2125856	2126200
chr1	2126908	2127307
chr1	2128297	2128597
chr1	2130545	2130992
chr1	2144143	2145031
chr1	2145632	2146070
chr1	2158114	2159199
chr1	2165839	2166688
chr1	2171573	2171873
chr1	2171944	2172399
chr1	2179232	2179835
chr1	2187316	2188014
chr1	2189635	2190145
chr1	2197604	2197904
chr1	2201807	2202107
chr1	2205238	2205538
chr1	2208165	2208742
chr1	2210035	2210828
chr1	2221561	2222213
chr1	2222345	2223282
chr1	2233094	2233409
chr1	2236955	2237561
chr1	2242831	2243131
chr1	2244087	2244387
chr1	2245412	2246392
chr1	2246822	2247122
chr1	2257406	2257706
chr1	2261960	2262635
chr1	2271055	2271355
chr1	2274895	2275195
chr1	2276308	2276608
chr1	2284364	2284664
chr1	2286697	2287101
chr1	2291533	2291833
chr1	2307842	2308142
chr1	2321689	2321989
chr1	2323087	2323768
chr1	2328829	2329189
chr1	2338466	2338766
chr1	2374248	2374548
chr1	2379361	2379661
chr1	2382445	2382985
chr1	2383117	2384069
chr1	2384667	2384978
chr1	2413874	2414174
chr1	2456892	2458480
chr1	2479150	2479450
chr1	2487408	2488615
chr1	2495101	2495401
chr1	2499522	2499822
chr1	2513911	2514211
chr1	2518805	2519442
chr1	2519638	2519938
chr1	2573582	2574698
chr1	2885282	2885582
chr1	2919746	2920046
chr1	2947890	2948190
chr1	2948647	2948947
chr1	2995424	2995741
chr1	3006796	3007096
chr1	3019795	3020095
chr1	3027586	3027886
chr1	3029961	3030383
chr1	3034252	3034552
chr1	3037238	3037618
chr1	3040774	3041074
chr1	3044188	3044675
chr1	3045896	3046196
chr1	3073793	3074093
chr1	3077410	3077710
chr1	3086854	3087366
chr1	3130630	3130930
chr1	3149168	3149468
chr1	3152772	3153212
chr1	3175778	3176078
chr1	3180570	3180870
chr1	3184555	3184855
chr1	3188806	3189106
chr1	3192016	3192607
chr1	3196016	3196316
chr1	3203818	3204118
chr1	3222187	3222487
chr1	3223738	3224038
chr1	3229383	3230988
chr1	3231250	3231635
chr1	3231845	3232341
chr1	3241552	3241852
chr1	3255045	3255345
chr1	3264207	3264782
chr1	3271262	3271858
chr1	3273547	3273847
chr1	3275091	3275391
chr1	3282730	3283088
chr1	3285632	3286100
chr1	3289069	3289369
chr1	3296516	3296816
chr1	3306819	3307273
chr1	3308172	3308472
chr1	3309713	3310013
chr1	3310277	3310577
chr1	3319147	3319447
chr1	3323380	3323680
chr1	3330131	3330547
chr1	3337738	3338080
chr1	3359419	3359719
chr1	3369500	3370088
chr1	3370249	3370549
chr1	3376527	3376883
chr1	3388121	3388453
chr1	3389937	3390273
chr1	3396365	3396665
chr1	3398285	3398585
chr1	3420598	3420898
chr1	3426338	3426638
chr1	3434010	3434362
chr1	3438214	3438514
chr1	3439370	3440364
chr1	3441840	3442140
chr1	3446424	3446963
chr1	3447111	3447875
chr1	3454973	3455273
chr1	3456202	3456712
chr1	3457182	3457482
chr1	3458868	3459168
chr1	3459456	3460342
chr1	3464119	3464628
chr1	3473589	3474074
chr1	3483279	3483579
chr1	3492613	3492913
chr1	3505631	3505931
chr1	3525838	3526138
chr1	3539287	3539587
chr1	3540625	3541306
chr1	3551231	3551531
chr1	3579526	3579826
chr1	3583517	3583817
chr1	3586530	3586830
chr1	3589329	3589629
chr1	3600315	3601222
chr1	3623618	3623994
chr1	3627936	3628236
chr1	3631579	3631879
chr1	3647686	3648118
chr1	3650612	3650912
chr1	3651819	3652119
chr1	3662932	3663988
chr1	3688336	3688640
chr1	3691618	3692038
chr1	3694421	3695040
chr1	3702880	3703180
chr1	3712361	3713666
chr1	3716912	3717212
chr1	3748063	3748763
chr1	3773683	3774396
chr1	3807753	3808053
chr1	3811459	3811759
chr1	3816344	3816837
chr1	3816873	3817410
chr1	3819390	3819690
chr1	4010770	4011070
chr1	4489853	4490153
chr1	4529169	4529469
chr1	4721110	4721410
chr1	5747032	5747332
chr1	5912648	5912948
chr1	5920612	5921196
chr1	5937829	5938129
chr1	5971384	5971684
chr1	5973585	5974147
chr1	5979649	5979949
chr1	5989070	5989502
chr1	6011078	6011378
chr1	6019645	6019945
chr1	6021467	6021992
chr1	6035595	6035895
chr1	6039667	6040046
chr1	6043426	6043768
chr1	6051916	6052535
chr1	6054364	6054664
chr1	6061618	6061918
chr1	6085492	6086337
chr1	6131976	6132276
chr1	6197825	6198125
chr1	6250743	6251043
chr1	6259126	6260593
chr1	6260802	6261102
chr1	6266100	6266613
chr1	6273669	6274277
chr1	6291954	6292368
chr1	6295219	6296045
chr1	6314931	6315231
chr1	6320075	6320375
chr1	6320608	6321148
chr1	6339963	6340263
chr1	6350135	6350435
chr1	6360150	6360675
chr1	6366530	6366830
chr1	6400459	6400759
chr1	6403837	6404174
chr1	6418724	6419273
chr1	6419770	6420983
chr1	6438232	6438807
chr1	6453401	6454471
chr1	6533400	6533700
chr1	6535851	6536277
chr1	6536325	6536625
chr1	6537175	6537475
chr1	6545384	6545720
chr1	6549888	6550188
chr1	6550794	6551658
chr1	6556067	6556367
chr1	6556993	6557399
chr1	6563798	6564098
chr1	6585591	6585891
chr1	6594294	6595199
chr1	6605371	6606328
chr1	6613330	6613693
chr1	6613761	6614586
chr1	6629344	6629644
chr1	6639612	6640534
chr1	6651537	6651837
chr1	6661525	6662074
chr1	6663001	6663531
chr1	6664084	6664515
chr1	6669780	6670080
chr1	6674198	6675180
chr1	6682715	6683015
chr1	6685168	6686240
chr1	6690275	6690575
chr1	6713873	6714349
chr1	6720296	6720889
chr1	6746455	6746787
chr1	6750287	6750701
chr1	6760850	6761800
chr1	6762061	6762532
chr1	6762641	6762941
chr1	6763199	6763499
chr1	6783422	6784157
chr1	6844234	6845151
chr1	6845349	6845830
chr1	6845971	6846720
chr1	6861213	6861513
chr1	6881327	6881807
chr1	6897390	6897690
chr1	6900044	6900344
chr1	6907489	6907789
chr1	6924980	6925519
chr1	6925939	6926239
chr1	6928466	6929099
chr1	6930994	6931294
chr1	6933245	6933545
chr1	6935680	6936053
chr1	6945232	6945770
chr1	6945897	6946197
chr1	6964858	6965158
chr1	6975950	6976250
chr1	7004636	7004936
chr1	7011769	7012069
chr1	7020251	7020551
chr1	7029308	7029608
chr1	7089772	7090072
chr1	7115972	7116299
chr1	7141350	7141650
chr1	7151967	7152267
chr1	7170601	7170901
chr1	7178309	7178609
chr1	7209700	7210000
chr1	7249278	7249578
chr1	7280962	7281262
chr1	7284120	7284420
chr1	7289574	7290658
chr1	7313315	7313637
chr1	7325803	7326103
chr1	7329411	7329711
chr1	7341814	7342519
chr1	7358265	7358614
chr1	7359079	7360520
chr1	7372655	7372955
chr1	7390253	7390762
chr1	7396075	7396681
chr1	7416693	7416993
chr1	7447393	7447693
chr1	7448372	7449155
chr1	7449497	7449797
chr1	7457539	7457839
chr1	7462025	7462697
chr1	7468755	7469055
chr1	7485513	7485813
chr1	7487029	7487329
chr1	7504304	7504652
chr1	7522089	7522389
chr1	7530687	7532312
chr1	7555933	7556259
chr1	7569557	7570122
chr1	7591739	7592039
chr1	7593948	7594481
chr1	7616119	7616419
chr1	7621795	7622095
chr1	7638282	7638582
chr1	7646772	7647072
chr1	7649886	7650186
chr1	7703457	7703757
chr1	7707786	7708086
chr1	7708423	7708723
chr1	7709699	7709999
chr1	7740009	7740752
chr1	7757250	7757563
chr1	7805958	7806258
chr1	7830836	7831212
chr1	7831510	7832012
chr1	7843077	7843668
chr1	7843794	7844240
chr1	7844375	7844950
chr1	7867147	7867726
chr1	7886465	7886989
chr1	7907803	7908278
chr1	7924498	7924798
chr1	7953483	7954132
chr1	7956719	7957019
chr1	7959265	7959565
chr1	7959844	7960185
chr1	7971013	7971313
chr1	7982051	7982389
chr1	8014425	8015038
chr1	8020993	8021503
chr1	8021520	8022717
chr1	8035995	8036710
chr1	8064521	8064949
chr1	8065694	8066314
chr1	8066448	8066866
chr1	8079881	8080305
chr1	8085052	8085686
chr1	8086312	8087468
chr1	8097513	8097928
chr1	8106040	8106344
chr1	8107845	8108145
chr1	8121594	8122004
chr1	8138331	8139116
chr1	8154830	8155146
chr1	8157035	8158036
chr1	8254704	8255186
chr1	8256235	8256535
chr1	8271518	8272580
chr1	8277341	8277977
chr1	8279839	8280139
chr1	8297925	8298412
chr1	8317602	8318205
chr1	8329863	8330163
chr1	8355316	8355616
chr1	8362799	8363267
chr1	8405213	8405513
chr1	8407219	8407519
chr1	8415878	8416433
chr1	8423306	8423769
chr1	8427408	8427708
chr1	8433762	8434517
chr1	8442016	8442581
chr1	8443297	8443597
chr1	8455849	8456149
chr1	8467608	8467908
chr1	8468769	8469390
chr1	8472354	8473118
chr1	8482030	8482789
chr1	8483437	8484075
chr1	8484153	8484486
chr1	8497970	8498796
chr1	8516225	8517266
chr1	8519491	8519791
chr1	8523521	8523898
chr1	8537100	8537588
chr1	8545669	8545969
chr1	8569064	8569364
chr1	8569659	8570486
chr1	8584940	8586038
chr1	8605270	8605570
chr1	8615101	8615854
chr1	8618194	8618494
chr1	8618732	8619032
chr1	8626417	8626717
chr1	8630540	8630840
chr1	8660362	8660662
chr1	8707420	8707720
chr1	8719823	8720123
chr1	8737995	8738295
chr1	8750241	8750541
chr1	8762173	8762582
chr1	8763055	8763872
chr1	8766811	8767111
chr1	8789772	8790072
chr1	8799244	8799598
chr1	8806829	8807129
chr1	8812612	8813039
chr1	8877981	8878712
chr1	8937868	8939427
chr1	8940424	8940995
chr1	8950046	8950552
chr1	8954741	8955041
chr1	9003410	9004007
chr1	9004854	9005154
chr1	9034733	9035033
chr1	9045948	9046400
chr1	9063288	9063588
chr1	9070002	9070302
chr1	9074219	9074738
chr1	9121891	9122202
chr1	9127297	9127597
chr1	9160460	9160760
chr1	9188471	9189161
chr1	9205172	9205723
chr1	9210046	9210346
chr1	9214890	9215190
chr1	9216134	9216434
chr1	9223391	9224529
chr1	9229340	9229946
chr1	9241406	9241778
chr1	9242519	9242879
chr1	9247250	9247550
chr1	9256730	9257347
chr1	9258853	9259153
chr1	9261532	9262231
chr1	9266931	9267231
chr1	9269575	9269875
chr1	9294721	9295681
chr1	9296755	9297055
chr1	9299307	9299846
chr1	9335018	9335318
chr1	9339605	9339905
chr1	9341382	9341903
chr1	9342562	9342895
chr1	9351935	9352563
chr1	9359997	9360404
chr1	9365019	9365319
chr1	9374290	9374590
chr1	9386527	9386827
chr1	9392559	9392902
chr1	9398217	9398891
chr1	9404215	9404515
chr1	9421207	9422134
chr1	9440423	9440793
chr1	9448685	9449353
chr1	9457932	9458762
chr1	9472597	9473578
chr1	9474721	9475021
chr1	9478798	9479098
chr1	9483977	9484277
chr1	9488230	9488722
chr1	9500400	9500700
chr1	9510037	9510667
chr1	9511427	9511727
chr1	9533632	9533973
chr1	9541580	9541880
chr1	9554865	9555165
chr1	9570848	9571148
chr1	9592772	9593441
chr1	9600227	9600662
chr1	9649163	9649495
chr1	9649663	9650286
chr1	9653356	9654169
chr1	9655792	9656092
chr1	9666164	9666464
chr1	9674184	9674484
chr1	9707198	9707498
chr1	9717463	9717763
chr1	9719968	9720511
chr1	9750079	9750384
chr1	9760621	9761070
chr1	9762864	9763164
chr1	9777341	9777909
chr1	9779829	9780446
chr1	9793100	9793400
chr1	9794027	9794327
chr1	9798082	9798382
chr1	9800654	9800954
chr1	9826604	9827343
chr1	9834793	9835509
chr1	9853366	9854012
chr1	9869003	9869344
chr1	9883763	9884063
chr1	9884386	9884686
chr1	9895902	9896430
chr1	9923356	9923870
chr1	9930934	9931234
chr1	9942117	9942894
chr1	9952993	9953293
chr1	9953613	9954117
chr1	9970851	9971275
chr1	9986534	9986834
chr1	10003201	10004227
chr1	10010585	10011436
chr1	10043810	10044110
chr1	10053534	10053834
chr1	10092249	10093581
chr1	10095763	10096063
chr1	10102868	10103168
chr1	10106477	10106777
chr1	10126779	10127507
chr1	10150093	10150393
chr1	10197486	10197786
chr1	10221039	10221339
chr1	10228002	10228302
chr1	10229310	10229610
chr1	10240251	10241192
chr1	10241517	10241817
chr1	10245828	10246954
chr1	10270029	10270480
chr1	10270584	10271262
chr1	10302352	10302936
chr1	10332277	10332971
chr1	10359764	10360064
chr1	10364427	10364727
chr1	10397937	10398237
chr1	10436375	10436737
chr1	10437790	10438820
chr1	10447448	10448213
chr1	10448693	10448993
chr1	10458580	10459512
chr1	10459563	10460694
chr1	10475146	10475920
chr1	10483924	10484486
chr1	10487669	10488146
chr1	10511860	10512229
chr1	10516316	10516896
chr1	10517891	10518450
chr1	10531823	10532683
chr1	10534863	10535460
chr1	10552194	10552574
chr1	10562101	10562401
chr1	10616542	10616842
chr1	10627237	10627537
chr1	10652856	10653156
chr1	10663708	10664008
chr1	10694126	10694426
chr1	10694499	10694894
chr1	10698600	10698999
chr1	10733538	10734003
chr1	10753913	10754213
chr1	10764392	10764692
chr1	10784639	10785211
chr1	10786611	10786911
chr1	10790356	10790656
chr1	10795766	10796406
chr1	10798433	10798733
chr1	10801898	10802198
chr1	10830823	10831123
chr1	10833005	10833305
chr1	10841515	10841815
chr1	10883777	10884461
chr1	10885815	10886115
chr1	10957685	10958085
chr1	10969715	10970181
chr1	11005920	11006220
chr1	11019962	11020262
chr1	11034577	11035188
chr1	11035811	11036111
chr1	11040187	11040621
chr1	11072301	11073610
chr1	11122373	11122673
chr1	11141273	11141573
chr1	11142533	11142833
chr1	11159050	11160555
chr1	11178694	11178994
chr1	11187687	11188158
chr1	11204187	11204487
chr1	11218099	11218943
chr1	11238836	11239356
chr1	11249180	11249480
chr1	11258440	11258944
chr1	11322837	11323398
chr1	11333067	11333922
chr1	11340341	11340641
chr1	11341575	11341960
chr1	11353887	11354187
chr1	11384612	11384912
chr1	11437206	11437506
chr1	11482541	11482841
chr1	11503576	11503876
chr1	11581625	11581950
chr1	11594730	11595030
chr1	11648639	11648939
chr1	11675399	11675699
chr1	11676127	11676427
chr1	11708637	11708937
chr1	11712597	11712897
chr1	11714886	11715414
chr1	11723980	11724868
chr1	11789921	11790225
chr1	11796772	11797220
chr1	11799991	11800291
chr1	11837242	11837542
chr1	11844331	11844631
chr1	11849745	11850087
chr1	11851042	11851514
chr1	11854543	11854843
chr1	11859340	11859640
chr1	11862455	11862874
chr1	11864792	11865396
chr1	11881699	11882299
chr1	11895862	11896162
chr1	11896511	11896811
chr1	11918735	11919035
chr1	11948875	11949175
chr1	11990029	11990420
chr1	11991062	11991571
chr1	11994092	11995037
chr1	12002442	12002742
chr1	12004503	12004857
chr1	12006441	12006741
chr1	12014817	12015117
chr1	12036414	12036728
chr1	12037119	12037419
chr1	12039883	12040949
chr1	12046395	12046695
chr1	12057215	12057515
chr1	12058871	12059171
chr1	12061346	12061646
chr1	12073656	12073956
chr1	12079636	12080321
chr1	12082232	12082532
chr1	12101510	12101810
chr1	12140930	12141230
chr1	12141476	12141776
chr1	12172701	12173001
chr1	12209147	12209651
chr1	12213115	12213563
chr1	12221495	12222300
chr1	12232149	12232449
chr1	12235104	12235727
chr1	12238068	12238781
chr1	12243116	12243416
chr1	12243977	12245145
chr1	12249998	12250298
chr1	12262491	12262791
chr1	12267247	12267825
chr1	12272148	12272744
chr1	12290061	12290581
chr1	12294049	12294349
chr1	12304585	12304885
chr1	12332996	12333746
chr1	12353931	12354253
chr1	12364565	12365026
chr1	12372711	12373316
chr1	12388539	12388839
chr1	12402298	12402598
chr1	12416233	12417048
chr1	12427149	12427449
chr1	12431733	12432033
chr1	12436518	12437097
chr1	12465969	12466749
chr1	12473450	12473750
chr1	12494674	12494974
chr1	12497541	12497894
chr1	12507319	12508067
chr1	12513603	12514674
chr1	12515098	12515505
chr1	12525223	12525523
chr1	12535585	12535885
chr1	12537899	12538411
chr1	12538700	12539081
chr1	12539965	12540334
chr1	12541089	12541512
chr1	12554503	12554803
chr1	12563800	12564100
chr1	12566348	12566648
chr1	12570822	12571329
chr1	12571655	12571955
chr1	12586062	12586362
chr1	12596588	12596888
chr1	12601554	12602231
chr1	12616601	12616906
chr1	12619242	12619542
chr1	12620084	12620384
chr1	12632933	12633378
chr1	12634039	12634339
chr1	12634637	12634937
chr1	12645953	12646253
chr1	12653446	12654241
chr1	12655115	12655415
chr1	12656047	12656501
chr1	12708279	12708579
chr1	13811789	13812089
chr1	13911593	13911928
chr1	13960304	13960604
chr1	14000855	14001155
chr1	14026218	14027471
chr1	14040025	14040325
chr1	14052319	14052619
chr1	14054478	14054929
chr1	14056770	14057070
chr1	14075365	14075812
chr1	14079353	14079963
chr1	14084118	14084717
chr1	14098963	14099313
chr1	14101595	14101935
chr1	14105290	14105590
chr1	14107460	14108239
chr1	14109878	14110193
chr1	14119064	14119820
chr1	14119904	14120204
chr1	14121284	14121878
chr1	14132999	14133299
chr1	14136716	14137100
chr1	14146298	14146845
chr1	14189932	14190232
chr1	14192804	14193104
chr1	14330008	14330308
chr1	14487421	14487721
chr1	14582495	14582795
chr1	14597250	14597550
chr1	14625019	14625319
chr1	14646013	14646625
chr1	14652195	14652495
chr1	14666727	14667027
chr1	14689263	14689563
chr1	14692320	14692910
chr1	14700381	14701173
chr1	14751217	14751517
chr1	14763797	14764097
chr1	14775263	14775861
chr1	14803138	14803438
chr1	14842826	14843126
chr1	14846383	14846683
chr1	14847126	14848044
chr1	14924411	14924711
chr1	14964999	14965299
chr1	15015471	15015771
chr1	15048486	15048786
chr1	15059683	15059983
chr1	15068491	15069007
chr1	15069903	15070203
chr1	15081905	15082205
chr1	15149078	15149378
chr1	15154887	15155187
chr1	15157124	15157424
chr1	15174659	15174959
chr1	15216215	15216515
chr1	15218365	15219003
chr1	15222026	15222326
chr1	15224113	15224727
chr1	15229708	15230008
chr1	15237602	15238142
chr1	15243542	15243842
chr1	15250109	15250409
chr1	15252462	15253282
chr1	15260890	15261190
chr1	15264192	15264530
chr1	15272202	15272570
chr1	15273267	15273944
chr1	15285436	15285819
chr1	15294009	15294309
chr1	15294457	15295313
chr1	15302787	15303087
chr1	15316111	15316593
chr1	15324024	15324706
chr1	15339139	15339439
chr1	15355260	15355560
chr1	15360537	15360837
chr1	15368360	15368660
chr1	15372876	15373600
chr1	15382870	15383170
chr1	15385450	15385750
chr1	15386620	15386920
chr1	15390586	15390886
chr1	15400991	15401291
chr1	15414998	15415298
chr1	15421794	15422094
chr1	15452058	15452420
chr1	15455725	15456025
chr1	15475894	15476416
chr1	15479868	15480806
chr1	15485182	15485482
chr1	15505179	15505931
chr1	15515053	15515685
chr1	15522259	15522680
chr1	15525013	15525620
chr1	15526306	15526606
chr1	15527371	15527683
chr1	15528001	15528301
chr1	15539415	15539958
chr1	15540797	15541825
chr1	15550959	15551259
chr1	15562645	15563169
chr1	15573876	15574176
chr1	15611067	15611367
chr1	15667595	15667895
chr1	15668231	15668597
chr1	15679128	15679428
chr1	15693010	15693310
chr1	15696162	15696462
chr1	15706666	15706966
chr1	15708388	15708688
chr1	15709001	15709301
chr1	15722483	15722783
chr1	15727167	15727467
chr1	15736279	15736603
chr1	15737044	15737344
chr1	15743813	15744263
chr1	15749918	15750363
chr1	15753064	15753976
chr1	15758062	15758364
chr1	15769720	15770020
chr1	15773281	15773581
chr1	15794875	15795175
chr1	15819616	15819916
chr1	15829036	15829336
chr1	15850917	15851407
chr1	15867028	15867328
chr1	15911049	15911560
chr1	15944220	15944712
chr1	15944837	15945147
chr1	15946627	15946977
chr1	15952811	15953246
chr1	15972396	15972845
chr1	15986826	15987126
chr1	15995560	15995860
chr1	16008263	16008563
chr1	16009874	16011387
chr1	16038441	16038741
chr1	16052938	16053238
chr1	16065577	16065983
chr1	16080178	16080478
chr1	16084873	16085303
chr1	16085437	16086238
chr1	16098474	16098774
chr1	16102141	16102826
chr1	16121947	16122247
chr1	16122324	16123174
chr1	16123724	16124279
chr1	16153243	16153543
chr1	16160381	16161487
chr1	16162691	16163075
chr1	16197217	16197815
chr1	16209655	16210181
chr1	16211663	16213023
chr1	16218621	16220530
chr1	16224117	16224515
chr1	16233393	16233693
chr1	16248750	16249050
chr1	16258188	16258488
chr1	16261934	16262234
chr1	16264468	16264856
chr1	16265238	16265538
chr1	16265672	16266304
chr1	16277264	16277859
chr1	16278665	16279828
chr1	16292781	16293194
chr1	16295798	16296098
chr1	16301827	16302701
chr1	16320084	16320384
chr1	16324451	16324775
chr1	16339555	16340346
chr1	16342848	16343148
chr1	16358697	16358997
chr1	16364683	16364983
chr1	16375319	16375619
chr1	16405841	16406329
chr1	16412159	16412459
chr1	16414737	16415037
chr1	16420203	16420601
chr1	16423627	16423927
chr1	16424188	16424488
chr1	16439575	16440212
chr1	16442558	16442858
chr1	16445554	16446065
chr1	16454867	16455167
chr1	16465483	16465940
chr1	16466048	16466617
chr1	16471216	16473390
chr1	16477082	16477498
chr1	16479053	16480501
chr1	16482628	16483091
chr1	16483793	16484186
chr1	16491064	16491364
chr1	16491860	16492478
chr1	16493690	16494544
chr1	16500061	16501007
chr1	16501612	16501912
chr1	16502160	16502583
chr1	16508124	16509024
chr1	16511690	16511990
chr1	16513998	16514458
chr1	16526598	16526898
chr1	16532398	16533116
chr1	16533763	16534178
chr1	16536259	16537080
chr1	16546719	16547019
chr1	16554816	16555116
chr1	16585837	16586404
chr1	16587155	16587617
chr1	16597005	16597305
chr1	16640105	16640405
chr1	16658968	16659355
chr1	16676124	16676798
chr1	16678282	16678970
chr1	16679019	16679918
chr1	16693521	16694105
chr1	16694305	16695088
chr1	16717829	16718509
chr1	16720527	16721042
chr1	16724886	16725436
chr1	16743195	16743495
chr1	16745482	16745782
chr1	16753861	16754699
chr1	16767120	16768129
chr1	16775105	16775405
chr1	16778785	16779159
chr1	16785247	16785547
chr1	16825905	16826205
chr1	16932526	16932826
chr1	16936835	16937135
chr1	16939087	16940182
chr1	16940989	16941289
chr1	16942631	16942931
chr1	16943197	16943497
chr1	16970634	16971511
chr1	16971903	16972203
chr1	17026756	17027056
chr1	17053702	17054002
chr1	17215556	17215856
chr1	17230858	17231836
chr1	17239895	17240428
chr1	17240604	17241139
chr1	17249659	17249965
chr1	17250259	17250559
chr1	17254065	17254365
chr1	17270170	17270470
chr1	17280751	17281051
chr1	17284180	17284480
chr1	17299614	17300252
chr1	17305448	17305794
chr1	17322796	17323096
chr1	17337863	17338386
chr1	17344857	17345157
chr1	17345295	17345595
chr1	17359257	17359557
chr1	17371426	17371726
chr1	17379962	17380616
chr1	17404461	17404761
chr1	17424466	17424909
chr1	17444943	17445243
chr1	17448529	17448919
chr1	17459772	17460072
chr1	17471734	17472034
chr1	17473099	17473399
chr1	17496354	17496654
chr1	17500039	17500339
chr1	17501810	17502359
chr1	17520788	17521425
chr1	17535862	17536162
chr1	17538584	17538884
chr1	17545956	17546368
chr1	17551291	17551591
chr1	17572148	17572529
chr1	17591755	17592067
chr1	17631856	17632156
chr1	17643779	17644079
chr1	17672970	17673270
chr1	17682574	17682874
chr1	17687627	17687927
chr1	17696001	17696554
chr1	17698825	17699125
chr1	17716092	17716392
chr1	17739567	17739867
chr1	17763838	17764138
chr1	17764607	17765124
chr1	17765186	17765760
chr1	17766372	17766917
chr1	17791853	17792153
chr1	17803325	17803625
chr1	17818600	17818900
chr1	17846097	17846405
chr1	17848112	17848412
chr1	17849297	17849597
chr1	17856686	17856986
chr1	17866370	17867374
chr1	17872960	17873486
chr1	17878014	17878707
chr1	17880390	17880891
chr1	17891398	17891698
chr1	17892157	17892710
chr1	17895787	17896388
chr1	17896611	17896911
chr1	17898975	17899275
chr1	17901276	17901576
chr1	17907045	17907345
chr1	17915016	17915316
chr1	17929194	17929494
chr1	17929971	17930436
chr1	17933165	17933465
chr1	17935832	17936132
chr1	17943994	17944294
chr1	17945484	17945906
chr1	17950334	17951173
chr1	17956248	17957117
chr1	17960156	17961233
chr1	17962356	17962676
chr1	17974261	17974815
chr1	17981906	17982774
chr1	17984366	17984855
chr1	17990184	17990484
chr1	17992824	17993124
chr1	18046642	18047040
chr1	18060391	18060691
chr1	18091923	18093006
chr1	18094722	18095119
chr1	18095365	18095741
chr1	18095845	18096314
chr1	18102926	18103233
chr1	18110086	18110386
chr1	18114552	18114852
chr1	18121196	18121622
chr1	18124122	18124650
chr1	18145734	18146236
chr1	18170993	18171293
chr1	18171496	18171796
chr1	18192272	18193465
chr1	18200606	18202147
chr1	18209515	18209968
chr1	18220389	18220689
chr1	18241472	18241772
chr1	18300411	18300711
chr1	18316728	18317028
chr1	18413183	18413483
chr1	18440193	18440493
chr1	18528157	18528457
chr1	18528791	18529420
chr1	18814589	18814889
chr1	18884278	18884578
chr1	18898792	18899092
chr1	18904131	18904431
chr1	18971705	18972005
chr1	18986260	18986560
chr1	19049374	19049674
